MACH_SER_NO,OCUR_TS Date,OCUR_TS Time,PAYLD_WT,LD_TM,EMTY_STOP_TM,EMTY_TRAV_TM,EMTY_TRAV_DSTNC,LD_STOP_TM,LD_TRAV_TM,LD_TRAV_DSTNC,LD_PASS_CT,FUEL_USED_IN_CYC,SHFT_CT
Truck 1,31-Jul-16,04.58.15.000000000 PM,400.7,113.0,376.0,484.0,2.4,1619.0,1137.0,4.4,4.0,197.314591,79.0
Truck 1,31-Jul-16,06.16.20.000000000 PM,335.4,130.0,241.0,845.0,4.1,1061.0,980.0,3.8,4.0,180.2802378,66.0
Truck 1,31-Jul-16,07.12.54.000000000 PM,387.2,135.0,103.0,854.0,4.4,600.0,796.0,2.7,4.0,158.5141199,75.0
Truck 1,31-Jul-16,08.42.47.000000000 PM,347.1,131.0,450.0,505.0,2.7,67.0,1010.0,4.3,4.0,171.7630612,79.0
Truck 1,31-Jul-16,09.20.22.000000000 PM,401.7,277.0,50.0,770.0,4.0,492.0,1071.0,5.1,4.0,184.5388261,84.0
Truck 1,31-Jul-16,10.06.35.000000000 PM,403.7,143.0,16.0,730.0,4.3,327.0,1343.0,6.0,4.0,202.5195323,77.0
Truck 1,1-Aug-16,04.42.28.000000000 AM,338.3,156.0,70.0,917.0,3.5,2622.0,928.0,3.6,4.0,182.6461202,88.0
Truck 1,1-Aug-16,06.03.54.000000000 AM,343.6,139.0,23.0,923.0,4.0,321.0,1528.0,8.1,4.0,208.19765,138.0
Truck 1,1-Aug-16,06.54.54.000000000 AM,337.6,291.0,9.0,920.0,5.9,1034.0,786.0,4.3,5.0,156.621414,117.0
Truck 1,1-Aug-16,07.47.42.000000000 AM,347.6,170.0,2779.0,885.0,3.6,202.0,1687.0,8.9,5.0,224.7588267,179.0
Truck 1,1-Aug-16,09.27.05.000000000 AM,328.8,120.0,798.0,1044.0,5.7,2199.0,1106.0,4.4,4.0,216.2416501,127.0
Truck 1,1-Aug-16,12.37.16.000000000 PM,367.2,153.0,537.0,683.0,2.4,157.0,777.0,3.0,4.0,123.972237,98.0
Truck 1,1-Aug-16,01.17.21.000000000 PM,336.8,119.0,70.0,1097.0,5.1,708.0,1027.0,4.3,4.0,196.8414145,95.0
Truck 1,1-Aug-16,02.09.49.000000000 PM,366.8,148.0,51.0,517.0,2.2,118.0,719.0,3.0,4.0,109.3037662,62.0
Truck 1,1-Aug-16,02.36.48.000000000 PM,360.8,154.0,371.0,838.0,4.1,110.0,1065.0,4.8,5.0,162.2995317,94.0
Truck 1,1-Aug-16,03.20.54.000000000 PM,346.9,112.0,67.0,964.0,6.0,522.0,1059.0,4.3,4.0,199.6804734,91.0
Truck 1,1-Aug-16,04.08.12.000000000 PM,328.7,245.0,2326.0,1777.0,10.2,1774.0,932.0,3.6,5.0,274.4423568,130.0
Truck 1,1-Aug-16,06.10.42.000000000 PM,327.3,237.0,544.0,490.0,2.2,105.0,730.0,3.2,4.0,118.7672958,79.0
Truck 1,1-Aug-16,06.47.16.000000000 PM,393.1,209.0,12.0,728.0,4.1,278.0,608.0,2.8,5.0,102.6792956,81.0
Truck 1,1-Aug-16,07.19.08.000000000 PM,418.2,217.0,56.0,558.0,2.8,81.0,771.0,3.0,5.0,135.801649,58.0
Truck 1,1-Aug-16,07.48.22.000000000 PM,318.8,120.0,53.0,528.0,3.0,733.0,1057.0,4.8,3.0,143.3724726,84.0
Truck 1,1-Aug-16,09.07.26.000000000 PM,378.7,115.0,103.0,565.0,3.2,1243.0,1081.0,4.4,4.0,180.2802378,79.0
Truck 1,1-Aug-16,10.01.23.000000000 PM,324.8,252.0,1206.0,763.0,2.7,65.0,1222.0,6.2,6.0,214.3489442,112.0
Truck 1,1-Aug-16,11.02.17.000000000 PM,350.5,314.0,2426.0,1337.0,8.4,353.0,962.0,4.4,4.0,201.1000028,137.0
Truck 1,2-Aug-16,12.35.57.000000000 AM,355.6,278.0,140.0,554.0,4.0,1985.0,606.0,2.4,4.0,93.21576601,75.0
Truck 1,2-Aug-16,01.37.49.000000000 AM,350.0,162.0,700.0,296.0,0.9,65.0,1226.0,6.2,3.0,199.6804734,88.0
Truck 1,2-Aug-16,03.05.50.000000000 AM,337.8,155.0,759.0,756.0,2.7,72.0,1166.0,6.0,3.0,210.5635324,122.0
Truck 1,2-Aug-16,04.52.06.000000000 AM,331.0,157.0,2032.0,694.0,3.0,1558.0,1337.0,5.6,5.0,227.5978855,116.0
Truck 1,2-Aug-16,06.32.28.000000000 AM,0.0,1743.0,1146.0,541.0,2.5,3295.0,1831.0,7.3,2.0,293.8425924,163.0
Truck 1,2-Aug-16,09.01.07.000000000 AM,343.6,116.0,263.0,979.0,5.2,115.0,1256.0,5.7,4.0,153.7823551,84.0
Truck 1,2-Aug-16,09.48.32.000000000 AM,343.6,153.0,592.0,768.0,4.0,606.0,784.0,3.2,4.0,134.3821195,81.0
Truck 1,2-Aug-16,10.38.59.000000000 AM,334.5,123.0,13.0,854.0,4.1,578.0,1192.0,5.1,4.0,170.3435318,92.0
Truck 1,2-Aug-16,11.26.57.000000000 AM,342.9,118.0,44.0,785.0,4.8,588.0,1202.0,4.6,3.0,192.5828262,127.0
Truck 1,2-Aug-16,12.39.27.000000000 PM,350.8,106.0,389.0,1050.0,4.8,145.0,704.0,2.5,3.0,143.3724726,69.0
Truck 1,2-Aug-16,01.21.02.000000000 PM,333.8,107.0,297.0,448.0,1.9,395.0,621.0,3.2,3.0,87.53764829,51.0
Truck 1,2-Aug-16,01.53.27.000000000 PM,344.0,111.0,8.0,261.0,0.9,187.0,542.0,2.5,4.0,93.68894249,52.0
Truck 1,2-Aug-16,02.12.42.000000000 PM,377.3,170.0,224.0,829.0,4.9,181.0,1628.0,8.3,5.0,249.3640035,137.0
Truck 1,2-Aug-16,03.05.25.000000000 PM,370.5,234.0,164.0,782.0,6.0,71.0,908.0,4.8,4.0,163.7190611,85.0
Truck 1,2-Aug-16,03.42.57.000000000 PM,360.0,239.0,54.0,600.0,4.3,92.0,876.0,4.1,5.0,142.8992961,81.0
Truck 1,2-Aug-16,05.20.59.000000000 PM,375.4,137.0,138.0,497.0,2.0,135.0,752.0,3.2,4.0,108.8305898,63.0
Truck 1,2-Aug-16,05.49.51.000000000 PM,349.3,131.0,26.0,814.0,4.6,63.0,939.0,4.8,3.0,149.5237668,89.0
Truck 1,2-Aug-16,06.24.07.000000000 PM,325.3,78.0,157.0,679.0,4.8,67.0,1412.0,8.3,3.0,169.3971788,94.0
Truck 1,2-Aug-16,07.05.41.000000000 PM,377.0,125.0,159.0,1080.0,6.2,78.0,1043.0,4.9,3.0,181.2265908,83.0
Truck 1,2-Aug-16,08.46.45.000000000 PM,340.2,161.0,1196.0,1077.0,4.1,210.0,726.0,2.5,4.0,147.1578844,83.0
Truck 1,2-Aug-16,09.45.16.000000000 PM,369.7,154.0,30.0,377.0,1.4,86.0,1002.0,4.3,5.0,133.9089431,73.0
Truck 1,2-Aug-16,10.13.53.000000000 PM,368.9,151.0,56.0,770.0,4.6,701.0,738.0,3.3,5.0,100.3134132,78.0
Truck 1,2-Aug-16,10.55.50.000000000 PM,355.9,210.0,17.0,963.0,4.9,71.0,1285.0,6.2,4.0,218.6075325,109.0
Truck 1,2-Aug-16,11.40.04.000000000 PM,372.8,174.0,129.0,1306.0,6.0,125.0,1354.0,6.2,5.0,220.9734149,90.0
Truck 1,3-Aug-16,12.33.42.000000000 AM,321.0,169.0,79.0,1472.0,5.6,129.0,1062.0,4.3,4.0,194.0023557,75.0
Truck 1,3-Aug-16,01.24.17.000000000 AM,337.0,126.0,37.0,1158.0,4.4,175.0,1059.0,4.3,4.0,187.8510615,99.0
Truck 1,3-Aug-16,02.08.39.000000000 AM,321.6,170.0,2340.0,789.0,2.5,102.0,876.0,3.0,4.0,137.6943549,66.0
Truck 1,3-Aug-16,03.22.54.000000000 AM,335.7,193.0,75.0,861.0,3.0,179.0,803.0,3.2,4.0,123.4990606,97.0
Truck 1,3-Aug-16,04.46.38.000000000 AM,327.9,123.0,703.0,207.0,0.4,121.0,801.0,3.2,4.0,112.6160016,92.0
Truck 1,3-Aug-16,05.20.37.000000000 AM,378.8,161.0,2000.0,563.0,2.4,64.0,535.0,2.4,4.0,103.6256485,84.0
Truck 1,3-Aug-16,06.18.19.000000000 AM,354.5,360.0,564.0,525.0,2.4,64.0,555.0,2.4,5.0,94.63529544,63.0
Truck 1,3-Aug-16,07.59.13.000000000 AM,325.5,337.0,87.0,770.0,3.0,2212.0,1395.0,7.0,4.0,238.007768,130.0
Truck 1,3-Aug-16,09.22.35.000000000 AM,338.9,121.0,48.0,835.0,5.2,1018.0,676.0,3.3,4.0,90.37670715,79.0
Truck 1,3-Aug-16,10.09.26.000000000 AM,347.0,149.0,36.0,773.0,2.0,2545.0,781.0,3.0,4.0,143.3724726,71.0
Truck 1,3-Aug-16,11.23.50.000000000 AM,318.7,88.0,15.0,484.0,2.4,241.0,729.0,2.8,3.0,122.0795311,100.0
Truck 1,3-Aug-16,12.40.41.000000000 PM,349.3,132.0,1120.0,867.0,3.8,236.0,668.0,2.4,4.0,155.675061,85.0
Truck 1,3-Aug-16,01.33.13.000000000 PM,335.5,174.0,767.0,292.0,1.2,380.0,646.0,2.8,6.0,81.85953056,72.0
Truck 1,3-Aug-16,02.12.26.000000000 PM,359.1,157.0,354.0,528.0,2.4,343.0,947.0,3.8,4.0,173.1825907,72.0
Truck 1,3-Aug-16,02.52.52.000000000 PM,342.3,155.0,795.0,778.0,4.4,183.0,940.0,3.6,4.0,186.431532,78.0
Truck 1,3-Aug-16,03.42.23.000000000 PM,350.1,149.0,477.0,701.0,4.1,2030.0,1412.0,6.7,4.0,225.2320032,122.0
Truck 1,3-Aug-16,05.05.12.000000000 PM,321.5,137.0,215.0,723.0,5.6,607.0,687.0,2.8,5.0,110.2501192,88.0
Truck 1,3-Aug-16,05.46.19.000000000 PM,368.2,129.0,93.0,642.0,2.7,359.0,684.0,2.5,4.0,138.1675313,75.0
Truck 1,3-Aug-16,06.19.26.000000000 PM,375.6,227.0,505.0,424.0,1.7,80.0,1184.0,6.2,3.0,157.5677669,82.0
Truck 1,3-Aug-16,07.01.31.000000000 PM,329.9,130.0,192.0,904.0,5.7,145.0,671.0,2.5,4.0,142.4261196,84.0
Truck 1,3-Aug-16,07.36.58.000000000 PM,357.0,194.0,147.0,496.0,2.4,938.0,1239.0,4.8,4.0,194.9487086,126.0
Truck 1,3-Aug-16,10.05.58.000000000 PM,287.8,110.0,668.0,389.0,2.0,54.0,650.0,5.1,3.0,106.9378839,81.0
Truck 1,3-Aug-16,10.38.27.000000000 PM,346.9,104.0,24.0,962.0,8.1,951.0,1127.0,4.8,3.0,229.017415,163.0
Truck 1,3-Aug-16,11.50.21.000000000 PM,368.9,136.0,842.0,489.0,2.5,112.0,784.0,5.6,4.0,136.2748254,104.0
Truck 1,4-Aug-16,12.31.24.000000000 AM,378.5,136.0,339.0,767.0,5.7,55.0,748.0,5.4,3.0,165.1385906,142.0
Truck 1,4-Aug-16,01.06.54.000000000 AM,342.3,124.0,162.0,856.0,6.0,983.0,927.0,4.3,3.0,158.9872963,135.0
Truck 1,4-Aug-16,01.59.52.000000000 AM,323.9,120.0,1147.0,403.0,2.2,1846.0,1074.0,6.0,4.0,161.8263552,124.0
Truck 1,4-Aug-16,03.19.30.000000000 AM,330.9,249.0,3.0,867.0,6.7,277.0,976.0,4.9,7.0,185.4851791,130.0
Truck 1,4-Aug-16,04.36.21.000000000 AM,392.7,240.0,563.0,1120.0,5.7,93.0,1000.0,4.6,6.0,180.7534143,147.0
Truck 1,4-Aug-16,05.28.48.000000000 AM,310.3,98.0,137.0,1244.0,4.1,169.0,1061.0,4.4,4.0,202.0463558,160.0
Truck 1,4-Aug-16,06.15.53.000000000 AM,400.2,140.0,356.0,552.0,2.2,156.0,1289.0,6.2,4.0,187.377885,108.0
Truck 1,4-Aug-16,06.59.13.000000000 AM,338.9,126.0,360.0,761.0,4.6,66.0,927.0,4.8,4.0,154.2555316,87.0
Truck 1,4-Aug-16,07.38.08.000000000 AM,357.0,436.0,588.0,651.0,3.6,722.0,1044.0,4.6,6.0,135.3284725,103.0
Truck 1,4-Aug-16,08.37.52.000000000 AM,344.0,129.0,2209.0,1472.0,5.4,64.0,1006.0,4.8,3.0,198.260944,137.0
Truck 1,4-Aug-16,10.02.38.000000000 AM,384.0,197.0,530.0,960.0,5.4,1369.0,559.0,2.0,5.0,103.6256485,124.0
Truck 1,4-Aug-16,11.05.22.000000000 AM,330.6,119.0,12.0,456.0,2.2,75.0,1205.0,5.4,4.0,153.7823551,91.0
Truck 1,4-Aug-16,02.56.39.000000000 PM,16.5,1423.0,0.0,0.0,0.0,4085.0,37.0,0.0,1.0,6.151294204,27.0
Truck 1,5-Aug-16,12.55.20.000000000 PM,349.0,103.0,1187.0,1524.0,8.3,82.0,904.0,3.6,3.0,246.0517682,148.0
Truck 1,5-Aug-16,02.14.46.000000000 PM,360.1,122.0,1198.0,768.0,4.1,1230.0,1023.0,3.8,4.0,193.0560027,110.0
Truck 1,5-Aug-16,03.30.10.000000000 PM,379.1,147.0,272.0,707.0,4.1,3329.0,1099.0,4.0,4.0,206.3049441,101.0
Truck 1,5-Aug-16,05.06.32.000000000 PM,359.0,175.0,39.0,521.0,3.6,130.0,1753.0,7.8,4.0,245.5785917,123.0
Truck 1,5-Aug-16,09.48.24.000000000 PM,356.8,137.0,800.0,593.0,3.5,284.0,835.0,3.0,4.0,138.1675313,81.0
Truck 1,5-Aug-16,10.34.25.000000000 PM,332.5,212.0,803.0,966.0,4.1,158.0,1107.0,4.4,4.0,170.3435318,164.0
Truck 1,5-Aug-16,11.30.49.000000000 PM,352.1,129.0,25.0,720.0,4.1,101.0,923.0,3.6,4.0,133.4357666,80.0
Truck 1,6-Aug-16,12.03.47.000000000 AM,393.8,173.0,772.0,1177.0,6.2,239.0,833.0,3.0,4.0,170.3435318,100.0
Truck 1,6-Aug-16,12.59.16.000000000 AM,341.7,134.0,20.0,614.0,3.3,111.0,1102.0,4.3,4.0,165.611767,82.0
Truck 1,6-Aug-16,01.33.41.000000000 AM,337.3,130.0,2088.0,661.0,2.5,483.0,304.0,0.9,4.0,64.82517738,74.0
Truck 1,6-Aug-16,02.37.21.000000000 AM,345.3,126.0,73.0,470.0,2.4,164.0,946.0,3.6,3.0,155.675061,50.0
Truck 1,6-Aug-16,03.08.16.000000000 AM,366.5,165.0,498.0,756.0,3.6,632.0,936.0,3.6,4.0,168.9240024,92.0
Truck 1,6-Aug-16,04.38.19.000000000 AM,318.4,97.0,331.0,761.0,4.3,194.0,467.0,2.0,3.0,108.8305898,83.0
Truck 1,6-Aug-16,05.10.31.000000000 AM,368.3,252.0,137.0,467.0,2.8,932.0,385.0,1.9,4.0,61.98611852,64.0
Truck 1,6-Aug-16,06.23.14.000000000 AM,314.9,122.0,166.0,740.0,4.9,787.0,949.0,4.3,4.0,173.1825907,101.0
Truck 1,6-Aug-16,07.11.15.000000000 AM,360.0,213.0,49.0,794.0,5.1,389.0,430.0,2.4,6.0,88.95717772,92.0
Truck 1,6-Aug-16,07.43.49.000000000 AM,348.7,222.0,674.0,428.0,2.4,587.0,499.0,2.5,6.0,79.96682465,88.0
Truck 1,6-Aug-16,08.25.39.000000000 AM,333.5,136.0,4682.0,937.0,5.6,68.0,1238.0,5.1,4.0,222.8661208,162.0
Truck 1,6-Aug-16,10.28.19.000000000 AM,366.2,142.0,499.0,892.0,4.6,66.0,724.0,5.2,4.0,147.1578844,122.0
Truck 1,6-Aug-16,11.08.41.000000000 AM,321.1,106.0,3.0,604.0,5.7,77.0,645.0,2.4,3.0,130.1235312,87.0
Truck 1,6-Aug-16,11.33.35.000000000 AM,374.6,128.0,36.0,355.0,2.4,53.0,642.0,2.4,4.0,114.981884,71.0
Truck 1,6-Aug-16,12.44.24.000000000 PM,308.5,143.0,505.0,718.0,4.0,92.0,649.0,2.5,4.0,122.5527076,99.0
Truck 1,6-Aug-16,01.20.59.000000000 PM,318.8,112.0,158.0,371.0,2.2,1045.0,726.0,3.0,3.0,120.6600017,100.0
Truck 1,6-Aug-16,02.02.51.000000000 PM,355.5,139.0,13.0,122.0,0.4,91.0,1142.0,5.4,4.0,133.4357666,75.0
Truck 1,6-Aug-16,02.29.02.000000000 PM,334.2,201.0,1497.0,1218.0,6.8,76.0,1096.0,4.4,4.0,194.4755321,212.0
Truck 1,6-Aug-16,03.40.02.000000000 PM,368.7,154.0,363.0,1180.0,6.0,1078.0,963.0,3.6,4.0,211.5098853,153.0
Truck 1,6-Aug-16,04.44.55.000000000 PM,372.6,147.0,71.0,509.0,3.8,2910.0,1058.0,4.0,4.0,193.0560027,101.0
Truck 1,6-Aug-16,06.06.25.000000000 PM,363.5,142.0,148.0,397.0,3.6,467.0,931.0,3.6,4.0,167.5044729,75.0
Truck 1,6-Aug-16,06.42.36.000000000 PM,383.6,140.0,481.0,545.0,4.0,1284.0,1298.0,5.4,4.0,204.4122382,115.0
Truck 1,6-Aug-16,09.01.58.000000000 PM,381.2,242.0,787.0,710.0,5.1,98.0,1448.0,6.5,5.0,239.4272975,105.0
Truck 1,6-Aug-16,09.59.04.000000000 PM,368.3,174.0,59.0,852.0,6.7,74.0,1431.0,6.5,5.0,241.3200034,98.0
Truck 1,6-Aug-16,10.44.06.000000000 PM,328.1,146.0,5.0,851.0,6.5,70.0,1366.0,6.5,4.0,231.3832974,80.0
Truck 1,6-Aug-16,11.26.26.000000000 PM,340.2,111.0,386.0,868.0,6.2,490.0,967.0,3.8,4.0,192.1096498,143.0
Truck 1,7-Aug-16,12.15.28.000000000 AM,354.7,189.0,17.0,608.0,4.9,73.0,1402.0,6.5,5.0,222.3929443,62.0
Truck 1,7-Aug-16,12.55.16.000000000 AM,352.3,147.0,126.0,814.0,5.7,1842.0,961.0,3.3,4.0,191.1632968,98.0
Truck 1,7-Aug-16,02.02.50.000000000 AM,370.3,173.0,530.0,532.0,3.2,176.0,1000.0,4.4,6.0,147.6310609,90.0
Truck 1,7-Aug-16,02.44.42.000000000 AM,308.6,162.0,63.0,526.0,3.5,674.0,602.0,2.5,5.0,67.66423624,71.0
Truck 1,7-Aug-16,03.19.52.000000000 AM,341.2,242.0,147.0,369.0,1.6,156.0,1270.0,5.6,6.0,139.5870608,86.0
Truck 1,7-Aug-16,04.43.39.000000000 AM,306.7,121.0,724.0,349.0,2.4,71.0,784.0,3.5,4.0,145.738355,73.0
Truck 1,7-Aug-16,05.19.15.000000000 AM,353.7,538.0,241.0,516.0,4.0,70.0,859.0,3.6,5.0,164.6654141,76.0
Truck 1,7-Aug-16,05.57.52.000000000 AM,364.5,543.0,11.0,322.0,2.2,52.0,708.0,5.1,3.0,111.1964721,73.0
Truck 1,7-Aug-16,06.26.15.000000000 AM,329.3,217.0,106.0,666.0,5.6,474.0,692.0,3.0,4.0,140.0602373,107.0
Truck 1,7-Aug-16,07.03.43.000000000 AM,360.8,459.0,231.0,614.0,3.6,966.0,534.0,2.5,6.0,97.94753079,99.0
Truck 1,7-Aug-16,07.52.26.000000000 AM,326.1,186.0,23.0,455.0,2.7,613.0,479.0,2.5,5.0,74.7618834,69.0
Truck 1,7-Aug-16,08.22.56.000000000 AM,341.7,218.0,2820.0,862.0,4.3,278.0,1021.0,4.9,5.0,178.3875319,142.0
Truck 1,7-Aug-16,09.53.12.000000000 AM,369.5,311.0,11.0,403.0,2.2,1788.0,558.0,2.0,6.0,100.3134132,68.0
Truck 1,7-Aug-16,11.00.33.000000000 AM,377.6,164.0,225.0,746.0,4.0,1046.0,933.0,3.6,4.0,176.494826,74.0
Truck 1,7-Aug-16,12.38.16.000000000 PM,373.5,164.0,600.0,504.0,3.3,424.0,968.0,3.6,4.0,173.6557671,89.0
Truck 1,7-Aug-16,01.24.26.000000000 PM,321.3,133.0,22.0,499.0,3.6,136.0,886.0,3.6,4.0,152.8360021,73.0
Truck 1,7-Aug-16,01.53.32.000000000 PM,286.2,246.0,545.0,474.0,3.8,2145.0,905.0,3.8,5.0,171.7630612,88.0
Truck 1,7-Aug-16,03.08.29.000000000 PM,315.1,172.0,310.0,371.0,2.0,155.0,479.0,2.0,5.0,78.07411874,77.0
Truck 1,7-Aug-16,03.34.18.000000000 PM,341.9,179.0,358.0,656.0,3.8,65.0,833.0,4.4,4.0,140.0602373,100.0
Truck 1,7-Aug-16,04.10.39.000000000 PM,278.2,116.0,6515.0,1847.0,13.7,82.0,288.0,0.8,3.0,198.7341204,174.0
Truck 1,7-Aug-16,06.44.13.000000000 PM,341.3,198.0,325.0,496.0,3.0,72.0,1182.0,5.7,4.0,213.8757677,109.0
Truck 1,7-Aug-16,07.23.42.000000000 PM,329.4,211.0,447.0,670.0,6.2,1835.0,826.0,3.5,4.0,162.7727082,129.0
Truck 1,7-Aug-16,08.58.40.000000000 PM,321.0,256.0,37.0,680.0,4.1,92.0,669.0,3.0,3.0,113.0891781,60.0
Truck 1,7-Aug-16,09.28.47.000000000 PM,337.4,145.0,317.0,650.0,3.6,934.0,900.0,3.8,3.0,166.0849435,63.0
Truck 1,7-Aug-16,10.19.58.000000000 PM,347.2,155.0,689.0,587.0,4.9,57.0,308.0,0.8,4.0,66.24470681,44.0
Truck 1,7-Aug-16,10.51.09.000000000 PM,326.1,142.0,701.0,958.0,6.0,422.0,1080.0,5.7,4.0,219.080709,131.0
Truck 1,7-Aug-16,11.48.34.000000000 PM,320.8,196.0,1763.0,926.0,6.7,71.0,296.0,0.8,6.0,84.22541295,59.0
Truck 1,8-Aug-16,12.45.03.000000000 AM,356.4,200.0,25.0,450.0,3.2,54.0,1173.0,5.9,4.0,211.5098853,69.0
Truck 1,8-Aug-16,01.18.05.000000000 AM,335.3,132.0,2152.0,839.0,6.2,341.0,948.0,3.8,4.0,200.1536499,78.0
Truck 1,8-Aug-16,02.59.47.000000000 AM,352.5,978.0,303.0,421.0,2.7,68.0,992.0,4.9,5.0,135.801649,70.0
Truck 1,8-Aug-16,04.41.47.000000000 AM,365.9,152.0,341.0,200.0,0.6,444.0,910.0,5.7,4.0,119.7136487,104.0
Truck 1,8-Aug-16,06.02.53.000000000 AM,356.6,112.0,447.0,602.0,3.5,64.0,1342.0,6.4,4.0,216.7148266,123.0
Truck 1,8-Aug-16,06.47.32.000000000 AM,350.3,182.0,34.0,519.0,4.1,522.0,876.0,3.6,5.0,160.8800023,80.0
Truck 1,8-Aug-16,07.24.34.000000000 AM,347.9,141.0,364.0,511.0,4.0,393.0,878.0,3.6,4.0,164.1922376,82.0
Truck 1,8-Aug-16,08.04.17.000000000 AM,344.1,253.0,2683.0,975.0,7.3,54.0,429.0,2.4,7.0,121.1331782,108.0
Truck 1,8-Aug-16,09.20.34.000000000 AM,364.9,175.0,376.0,339.0,1.2,50.0,797.0,4.3,5.0,128.7040018,90.0
Truck 1,8-Aug-16,09.50.44.000000000 AM,398.1,331.0,340.0,766.0,5.2,66.0,776.0,5.1,4.0,137.2211784,117.0
Truck 1,8-Aug-16,10.30.20.000000000 AM,337.8,119.0,481.0,783.0,5.7,1597.0,980.0,4.0,4.0,189.7437674,95.0
Truck 1,8-Aug-16,11.39.07.000000000 AM,326.9,255.0,14.0,295.0,2.0,50.0,733.0,5.1,3.0,97.47435431,80.0
Truck 1,8-Aug-16,12.38.59.000000000 PM,364.8,180.0,1062.0,551.0,2.8,69.0,756.0,5.1,4.0,124.91859,105.0
Truck 1,8-Aug-16,01.24.28.000000000 PM,273.0,874.0,313.0,592.0,5.6,69.0,664.0,5.1,6.0,120.1868252,85.0
Truck 1,8-Aug-16,02.08.05.000000000 PM,220.5,566.0,46.0,718.0,6.7,1042.0,579.0,2.8,5.0,112.6160016,106.0
Truck 1,8-Aug-16,02.59.18.000000000 PM,360.5,124.0,13.0,218.0,1.2,176.0,280.0,1.4,4.0,44.00541238,49.0
Truck 1,8-Aug-16,03.13.23.000000000 PM,280.4,146.0,134.0,293.0,1.1,64.0,616.0,5.1,4.0,92.26941306,83.0
Truck 1,8-Aug-16,03.35.08.000000000 PM,378.0,118.0,48.0,669.0,6.0,1670.0,774.0,3.0,4.0,158.0409434,104.0
Truck 1,8-Aug-16,04.32.05.000000000 PM,340.2,196.0,45.0,370.0,2.5,196.0,1076.0,4.3,4.0,175.0752966,107.0
Truck 1,8-Aug-16,05.04.46.000000000 PM,326.4,171.0,191.0,678.0,3.8,1828.0,1037.0,5.1,4.0,156.621414,129.0
Truck 1,8-Aug-16,06.26.02.000000000 PM,227.1,355.0,492.0,280.0,1.7,65.0,612.0,5.1,3.0,86.11811885,79.0
Truck 1,8-Aug-16,06.57.23.000000000 PM,356.1,184.0,564.0,660.0,5.6,266.0,1061.0,4.8,4.0,197.314591,111.0
Truck 1,8-Aug-16,08.38.47.000000000 PM,312.5,161.0,709.0,559.0,3.3,55.0,1133.0,7.2,4.0,194.9487086,136.0
Truck 1,8-Aug-16,09.24.15.000000000 PM,311.4,164.0,124.0,619.0,5.4,469.0,434.0,2.5,5.0,90.37670715,97.0
Truck 1,8-Aug-16,09.55.39.000000000 PM,347.6,188.0,7.0,217.0,1.1,54.0,817.0,4.9,4.0,122.0795311,59.0
Truck 1,8-Aug-16,10.17.54.000000000 PM,342.1,144.0,376.0,973.0,6.0,57.0,966.0,5.4,4.0,183.5924732,146.0
Truck 1,8-Aug-16,11.01.36.000000000 PM,313.3,167.0,122.0,493.0,3.6,179.0,536.0,3.6,4.0,104.5720015,96.0
Truck 1,8-Aug-16,11.27.35.000000000 PM,279.6,395.0,330.0,513.0,3.6,53.0,526.0,3.6,4.0,97.94753079,88.0
Truck 1,8-Aug-16,11.59.07.000000000 PM,305.9,131.0,151.0,590.0,4.6,172.0,819.0,4.3,5.0,148.5774138,119.0
Truck 1,9-Aug-16,12.31.28.000000000 AM,289.2,109.0,467.0,628.0,4.8,89.0,454.0,2.0,3.0,100.7865896,88.0
Truck 1,9-Aug-16,01.01.48.000000000 AM,348.4,130.0,220.0,636.0,4.0,755.0,987.0,4.0,4.0,161.3531787,85.0
Truck 1,9-Aug-16,01.49.10.000000000 AM,347.5,137.0,2076.0,379.0,1.6,52.0,731.0,3.0,5.0,125.8649429,101.0
Truck 1,9-Aug-16,02.47.46.000000000 AM,322.2,145.0,16.0,588.0,3.5,1417.0,828.0,3.6,4.0,162.7727082,65.0
Truck 1,9-Aug-16,03.39.46.000000000 AM,311.3,133.0,101.0,601.0,4.1,56.0,846.0,3.8,4.0,165.611767,94.0
Truck 1,9-Aug-16,04.36.50.000000000 AM,353.6,123.0,215.0,720.0,4.0,131.0,861.0,3.5,4.0,166.55812,82.0
Truck 1,9-Aug-16,05.12.28.000000000 AM,385.4,267.0,27.0,788.0,4.1,101.0,986.0,3.8,4.0,176.0216495,99.0
Truck 1,9-Aug-16,05.50.10.000000000 AM,295.9,156.0,38.0,538.0,2.5,60.0,698.0,3.2,4.0,98.89388374,80.0
Truck 1,9-Aug-16,06.16.04.000000000 AM,385.5,127.0,18.0,678.0,3.5,73.0,528.0,2.4,5.0,79.0204717,89.0
Truck 1,9-Aug-16,06.40.48.000000000 AM,307.0,169.0,22.0,157.0,0.3,87.0,822.0,5.1,4.0,92.74258954,77.0
Truck 1,9-Aug-16,07.44.54.000000000 AM,256.4,236.0,110.0,592.0,2.7,68.0,647.0,3.2,4.0,100.7865896,88.0
Truck 1,9-Aug-16,08.13.37.000000000 AM,317.0,124.0,2142.0,1381.0,7.0,163.0,1191.0,5.2,4.0,255.0421212,152.0
Truck 1,9-Aug-16,09.40.28.000000000 AM,379.8,130.0,84.0,710.0,4.0,400.0,952.0,3.6,4.0,170.3435318,99.0
Truck 1,9-Aug-16,10.20.01.000000000 AM,385.2,69.0,33.0,554.0,2.5,639.0,397.0,1.7,2.0,58.2007067,70.0
