MACH_SER_NO,OCUR_TS Date,OCUR_TS Time,PAYLD_WT,LD_TM,EMTY_STOP_TM,EMTY_TRAV_TM,EMTY_TRAV_DSTNC,LD_STOP_TM,LD_TRAV_TM,LD_TRAV_DSTNC,LD_PASS_CT,FUEL_USED_IN_CYC,SHFT_CT
Truck 11,6-Aug-16,11.08.40.000000000 PM,338.9,95.0,131.0,562.0,5.9,55.0,917.0,6.0,4.0,158.0409434,87.0
Truck 11,6-Aug-16,11.39.12.000000000 PM,321.0,160.0,38.0,486.0,4.9,64.0,586.0,4.4,6.0,80.91317761,74.0
Truck 11,7-Aug-16,12.02.23.000000000 AM,334.4,91.0,26.0,506.0,5.2,64.0,925.0,6.2,4.0,163.2458846,96.0
Truck 11,7-Aug-16,12.30.23.000000000 AM,336.9,93.0,5.0,586.0,6.0,56.0,922.0,6.2,4.0,156.621414,91.0
Truck 11,7-Aug-16,12.59.16.000000000 AM,381.4,152.0,8.0,579.0,6.0,63.0,956.0,6.2,5.0,166.0849435,95.0
Truck 11,7-Aug-16,01.29.46.000000000 AM,313.8,101.0,14.0,567.0,6.0,98.0,899.0,6.2,4.0,151.4164727,79.0
Truck 11,7-Aug-16,02.37.13.000000000 AM,406.6,118.0,63.0,586.0,4.4,58.0,974.0,6.2,4.0,172.2362377,129.0
Truck 11,7-Aug-16,03.08.28.000000000 AM,342.5,85.0,109.0,568.0,6.0,64.0,928.0,6.2,3.0,158.5141199,93.0
Truck 11,7-Aug-16,03.38.53.000000000 AM,324.4,93.0,16.0,573.0,6.0,58.0,897.0,6.2,4.0,153.3091786,79.0
Truck 11,7-Aug-16,04.07.16.000000000 AM,317.3,98.0,13.0,569.0,6.0,64.0,944.0,6.2,3.0,157.0945904,84.0
Truck 11,7-Aug-16,04.36.33.000000000 AM,330.6,84.0,84.0,599.0,6.0,57.0,911.0,6.2,4.0,154.2555316,97.0
Truck 11,7-Aug-16,05.06.39.000000000 AM,385.0,137.0,5.0,575.0,6.0,797.0,1008.0,6.2,4.0,171.2898848,94.0
Truck 11,7-Aug-16,05.56.26.000000000 AM,330.8,113.0,2591.0,671.0,5.2,59.0,930.0,6.2,4.0,163.2458846,115.0
Truck 11,7-Aug-16,07.12.08.000000000 AM,370.5,143.0,224.0,584.0,6.0,59.0,937.0,6.2,5.0,164.1922376,89.0
Truck 11,7-Aug-16,07.45.57.000000000 AM,353.8,125.0,6.0,560.0,6.0,438.0,930.0,5.9,5.0,161.3531787,101.0
Truck 11,7-Aug-16,08.33.30.000000000 AM,371.0,107.0,151.0,580.0,5.9,69.0,187.0,0.8,5.0,43.5322359,72.0
Truck 11,7-Aug-16,08.52.29.000000000 AM,346.3,102.0,3.0,99.0,0.4,52.0,901.0,6.2,4.0,137.6943549,73.0
Truck 11,7-Aug-16,09.12.33.000000000 AM,355.7,108.0,113.0,618.0,6.0,57.0,948.0,6.0,4.0,159.4604728,99.0
Truck 11,7-Aug-16,09.44.35.000000000 AM,355.6,154.0,179.0,566.0,6.0,55.0,928.0,6.0,5.0,160.8800023,97.0
Truck 11,7-Aug-16,10.41.28.000000000 AM,353.1,152.0,461.0,302.0,2.7,64.0,918.0,6.0,5.0,149.5237668,105.0
Truck 11,7-Aug-16,11.14.24.000000000 AM,340.6,123.0,27.0,557.0,6.0,55.0,940.0,6.0,4.0,151.8896492,95.0
Truck 11,7-Aug-16,11.43.57.000000000 AM,359.8,105.0,4.0,555.0,6.0,61.0,962.0,6.0,4.0,157.0945904,90.0
Truck 11,7-Aug-16,12.13.14.000000000 PM,345.6,114.0,199.0,579.0,6.0,52.0,926.0,6.0,4.0,156.621414,97.0
Truck 11,7-Aug-16,12.45.41.000000000 PM,352.8,102.0,5.0,550.0,5.9,54.0,1001.0,6.0,4.0,156.1482375,92.0
Truck 11,7-Aug-16,01.58.37.000000000 PM,328.7,107.0,54.0,450.0,4.3,59.0,883.0,6.0,4.0,150.4701198,113.0
Truck 11,7-Aug-16,02.25.32.000000000 PM,344.9,123.0,31.0,529.0,5.9,60.0,911.0,6.0,5.0,153.7823551,97.0
Truck 11,7-Aug-16,02.54.15.000000000 PM,345.1,119.0,63.0,538.0,5.9,55.0,959.0,6.2,5.0,157.5677669,111.0
Truck 11,7-Aug-16,03.24.21.000000000 PM,333.6,108.0,192.0,571.0,6.2,49.0,898.0,6.2,4.0,157.0945904,111.0
Truck 11,7-Aug-16,03.55.56.000000000 PM,334.7,101.0,160.0,568.0,6.0,58.0,897.0,6.2,4.0,152.3628257,97.0
Truck 11,7-Aug-16,04.26.55.000000000 PM,328.1,89.0,112.0,542.0,6.0,59.0,906.0,6.2,4.0,152.8360021,103.0
Truck 11,7-Aug-16,05.39.58.000000000 PM,326.2,98.0,141.0,458.0,4.3,57.0,915.0,6.2,4.0,152.8360021,128.0
Truck 11,7-Aug-16,06.08.55.000000000 PM,333.1,134.0,140.0,564.0,6.0,54.0,887.0,6.2,4.0,158.5141199,99.0
Truck 11,7-Aug-16,06.39.49.000000000 PM,339.3,144.0,89.0,516.0,6.0,56.0,878.0,6.2,4.0,156.621414,102.0
Truck 11,7-Aug-16,07.09.02.000000000 PM,352.7,175.0,182.0,499.0,6.0,51.0,965.0,6.4,5.0,167.9776494,121.0
Truck 11,7-Aug-16,07.41.31.000000000 PM,325.7,135.0,121.0,523.0,6.0,52.0,850.0,6.2,4.0,155.675061,86.0
Truck 11,7-Aug-16,09.40.18.000000000 PM,349.5,113.0,150.0,457.0,2.5,70.0,644.0,4.1,4.0,114.981884,98.0
Truck 11,7-Aug-16,10.05.11.000000000 PM,351.7,123.0,166.0,471.0,4.0,177.0,683.0,4.1,4.0,112.6160016,98.0
Truck 11,7-Aug-16,10.33.20.000000000 PM,322.4,120.0,146.0,515.0,3.8,87.0,656.0,4.1,4.0,108.3574133,102.0
Truck 11,7-Aug-16,10.59.47.000000000 PM,340.0,122.0,478.0,535.0,3.8,70.0,671.0,4.1,4.0,114.981884,92.0
Truck 11,7-Aug-16,11.32.20.000000000 PM,378.9,100.0,24.0,481.0,4.0,91.0,702.0,4.1,4.0,114.5087075,97.0
Truck 11,7-Aug-16,11.56.35.000000000 PM,338.7,136.0,220.0,466.0,4.0,104.0,652.0,4.1,4.0,111.6696486,91.0
Truck 11,8-Aug-16,12.23.56.000000000 AM,347.3,114.0,210.0,468.0,3.8,70.0,693.0,4.1,4.0,113.5623545,105.0
Truck 11,8-Aug-16,12.50.55.000000000 AM,367.9,99.0,147.0,499.0,3.8,102.0,652.0,4.1,3.0,114.981884,103.0
Truck 11,8-Aug-16,01.16.56.000000000 AM,373.0,137.0,3.0,491.0,4.0,72.0,612.0,3.8,4.0,108.8305898,87.0
Truck 11,8-Aug-16,01.39.46.000000000 AM,392.9,110.0,137.0,450.0,3.6,125.0,639.0,4.0,4.0,111.6696486,75.0
Truck 11,8-Aug-16,03.07.47.000000000 AM,368.2,136.0,515.0,505.0,3.5,69.0,514.0,3.3,4.0,101.2597661,75.0
Truck 11,8-Aug-16,03.37.59.000000000 AM,393.4,151.0,150.0,412.0,3.2,72.0,530.0,3.3,5.0,97.94753079,75.0
Truck 11,8-Aug-16,04.00.49.000000000 AM,364.8,155.0,223.0,411.0,3.2,65.0,557.0,3.5,5.0,99.36706022,77.0
Truck 11,8-Aug-16,04.25.18.000000000 AM,341.1,114.0,692.0,621.0,4.1,100.0,597.0,4.0,4.0,114.5087075,106.0
Truck 11,8-Aug-16,05.02.08.000000000 AM,342.9,118.0,3.0,422.0,3.6,98.0,606.0,4.0,4.0,105.5183544,91.0
Truck 11,8-Aug-16,05.23.46.000000000 AM,347.3,125.0,171.0,472.0,3.6,71.0,631.0,4.0,4.0,103.152472,84.0
Truck 11,8-Aug-16,05.49.15.000000000 AM,385.1,112.0,408.0,485.0,3.6,71.0,674.0,4.1,4.0,119.2404723,103.0
Truck 11,8-Aug-16,06.19.39.000000000 AM,346.2,109.0,462.0,537.0,3.8,71.0,697.0,3.8,4.0,112.1428251,85.0
Truck 11,8-Aug-16,06.52.11.000000000 AM,357.6,108.0,147.0,511.0,3.5,69.0,632.0,4.0,4.0,108.8305898,79.0
Truck 11,8-Aug-16,07.17.37.000000000 AM,356.8,115.0,239.0,492.0,3.6,72.0,683.0,4.0,4.0,107.8842368,82.0
Truck 11,8-Aug-16,07.45.23.000000000 AM,347.2,117.0,3.0,385.0,3.6,420.0,724.0,3.8,4.0,107.8842368,82.0
Truck 11,8-Aug-16,08.54.25.000000000 AM,324.8,124.0,43.0,482.0,3.6,63.0,616.0,3.8,4.0,102.2061191,111.0
Truck 11,8-Aug-16,09.17.28.000000000 AM,326.7,123.0,110.0,479.0,3.6,63.0,664.0,3.8,4.0,103.6256485,104.0
Truck 11,8-Aug-16,09.42.26.000000000 AM,331.0,123.0,132.0,540.0,3.6,62.0,658.0,3.8,4.0,106.9378839,104.0
Truck 11,8-Aug-16,10.08.44.000000000 AM,329.3,191.0,74.0,497.0,3.6,58.0,657.0,4.0,5.0,103.152472,94.0
Truck 11,8-Aug-16,10.56.53.000000000 AM,374.9,92.0,374.0,500.0,3.2,59.0,724.0,4.0,4.0,108.3574133,111.0
Truck 11,8-Aug-16,11.27.15.000000000 AM,337.0,101.0,37.0,445.0,3.8,62.0,651.0,4.0,4.0,105.9915309,104.0
Truck 11,8-Aug-16,11.49.42.000000000 AM,386.3,99.0,56.0,445.0,3.8,71.0,679.0,4.0,4.0,113.0891781,102.0
Truck 11,8-Aug-16,12.13.08.000000000 PM,350.1,133.0,128.0,445.0,3.8,68.0,638.0,4.0,5.0,107.8842368,94.0
Truck 11,8-Aug-16,12.37.39.000000000 PM,374.2,86.0,223.0,514.0,4.0,79.0,700.0,4.1,4.0,117.8209428,128.0
Truck 11,8-Aug-16,01.05.26.000000000 PM,371.6,110.0,83.0,490.0,3.8,59.0,689.0,4.1,4.0,112.1428251,108.0
Truck 11,8-Aug-16,02.05.24.000000000 PM,393.4,116.0,146.0,411.0,3.2,57.0,634.0,4.0,4.0,105.9915309,103.0
Truck 11,8-Aug-16,02.29.06.000000000 PM,392.5,147.0,160.0,440.0,3.8,65.0,647.0,4.1,5.0,111.1964721,106.0
Truck 11,8-Aug-16,02.54.26.000000000 PM,351.9,124.0,88.0,496.0,4.0,57.0,642.0,4.1,4.0,110.2501192,113.0
Truck 11,8-Aug-16,03.18.51.000000000 PM,362.0,109.0,51.0,475.0,4.0,81.0,722.0,4.1,4.0,113.0891781,111.0
Truck 11,8-Aug-16,03.43.47.000000000 PM,379.6,105.0,4.0,531.0,4.0,71.0,653.0,4.1,4.0,111.1964721,97.0
Truck 11,8-Aug-16,04.07.27.000000000 PM,389.1,173.0,66.0,428.0,4.0,109.0,754.0,4.1,5.0,118.7672958,114.0
Truck 11,8-Aug-16,04.34.02.000000000 PM,380.8,143.0,87.0,396.0,4.0,57.0,641.0,4.1,5.0,114.035531,97.0
Truck 11,8-Aug-16,04.57.02.000000000 PM,375.6,121.0,91.0,441.0,4.0,67.0,654.0,4.0,4.0,110.2501192,90.0
Truck 11,8-Aug-16,05.54.59.000000000 PM,343.7,116.0,304.0,486.0,3.2,66.0,595.0,3.8,4.0,98.89388374,85.0
Truck 11,8-Aug-16,06.22.10.000000000 PM,350.5,97.0,140.0,421.0,3.6,57.0,601.0,4.0,4.0,101.7329426,86.0
Truck 11,8-Aug-16,06.45.01.000000000 PM,351.6,104.0,72.0,526.0,3.6,85.0,620.0,4.0,4.0,105.9915309,110.0
Truck 11,8-Aug-16,07.09.27.000000000 PM,312.9,89.0,141.0,463.0,3.6,63.0,611.0,4.0,4.0,103.152472,112.0
Truck 11,8-Aug-16,07.33.09.000000000 PM,345.2,88.0,104.0,415.0,3.8,58.0,577.0,4.0,4.0,104.5720015,88.0
Truck 11,8-Aug-16,08.18.22.000000000 PM,307.2,1282.0,397.0,90.0,0.0,350.0,840.0,5.9,5.0,114.981884,80.0
Truck 11,8-Aug-16,10.54.04.000000000 PM,330.7,110.0,544.0,600.0,5.7,58.0,872.0,5.7,4.0,151.8896492,87.0
Truck 11,8-Aug-16,11.31.57.000000000 PM,385.1,144.0,167.0,541.0,5.6,68.0,895.0,5.9,5.0,156.621414,96.0
Truck 11,9-Aug-16,12.03.27.000000000 AM,362.0,144.0,573.0,615.0,5.7,60.0,900.0,5.9,5.0,161.3531787,114.0
Truck 11,9-Aug-16,12.43.13.000000000 AM,335.5,133.0,203.0,608.0,5.7,66.0,907.0,5.9,4.0,159.4604728,102.0
Truck 11,9-Aug-16,01.16.28.000000000 AM,324.4,123.0,57.0,586.0,5.7,59.0,883.0,5.9,4.0,147.1578844,94.0
Truck 11,9-Aug-16,02.24.06.000000000 AM,385.2,154.0,1044.0,431.0,2.7,71.0,908.0,5.9,5.0,156.1482375,114.0
Truck 11,9-Aug-16,03.09.21.000000000 AM,347.0,131.0,126.0,569.0,5.9,56.0,888.0,5.9,4.0,152.3628257,92.0
Truck 11,9-Aug-16,03.40.04.000000000 AM,322.1,126.0,340.0,614.0,5.7,75.0,862.0,5.9,4.0,150.9432962,99.0
Truck 11,9-Aug-16,04.15.02.000000000 AM,320.0,112.0,95.0,573.0,5.7,66.0,870.0,5.7,4.0,147.6310609,99.0
Truck 11,9-Aug-16,04.44.51.000000000 AM,323.6,117.0,30.0,531.0,5.6,74.0,825.0,5.7,4.0,141.0065902,87.0
Truck 11,9-Aug-16,05.12.12.000000000 AM,385.1,126.0,196.0,590.0,5.6,64.0,895.0,5.7,5.0,157.0945904,94.0
Truck 11,9-Aug-16,06.17.03.000000000 AM,389.5,150.0,111.0,525.0,4.1,67.0,899.0,5.7,5.0,158.5141199,123.0
Truck 11,9-Aug-16,06.47.30.000000000 AM,333.7,109.0,14.0,575.0,5.7,59.0,870.0,5.9,4.0,144.792002,102.0
Truck 11,9-Aug-16,07.15.45.000000000 AM,398.6,149.0,305.0,600.0,5.9,73.0,909.0,5.9,5.0,163.2458846,99.0
Truck 11,9-Aug-16,08.15.51.000000000 AM,326.6,126.0,408.0,39.0,0.0,57.0,908.0,5.7,4.0,132.9625901,55.0
Truck 11,9-Aug-16,08.42.33.000000000 AM,330.5,117.0,5.0,564.0,5.7,73.0,920.0,5.7,4.0,149.5237668,106.0
Truck 11,9-Aug-16,09.11.39.000000000 AM,337.9,101.0,19.0,521.0,5.7,58.0,881.0,5.7,4.0,149.9969433,84.0
Truck 11,9-Aug-16,09.39.04.000000000 AM,317.6,105.0,81.0,613.0,5.7,58.0,845.0,5.7,4.0,144.3188256,78.0
Truck 11,9-Aug-16,10.08.37.000000000 AM,338.3,114.0,146.0,607.0,5.7,102.0,947.0,5.7,4.0,154.2555316,98.0
Truck 11,9-Aug-16,10.41.52.000000000 AM,329.7,100.0,106.0,576.0,5.6,66.0,858.0,5.6,4.0,146.6847079,95.0
Truck 11,9-Aug-16,11.33.15.000000000 AM,329.6,124.0,559.0,471.0,2.4,58.0,615.0,4.1,4.0,113.0891781,103.0
Truck 11,9-Aug-16,12.04.58.000000000 PM,343.1,205.0,708.0,461.0,3.8,57.0,686.0,4.1,6.0,113.0891781,100.0
Truck 11,9-Aug-16,12.41.42.000000000 PM,415.9,206.0,217.0,485.0,3.8,62.0,800.0,4.1,5.0,118.7672958,101.0
Truck 11,9-Aug-16,01.49.36.000000000 PM,334.1,97.0,123.0,411.0,3.2,79.0,687.0,4.1,4.0,97.00117783,85.0
Truck 11,9-Aug-16,02.13.51.000000000 PM,357.0,109.0,170.0,484.0,3.8,68.0,675.0,3.8,4.0,106.9378839,86.0
Truck 11,9-Aug-16,02.39.58.000000000 PM,333.6,110.0,164.0,483.0,3.5,64.0,626.0,3.8,4.0,98.42070726,86.0
Truck 11,9-Aug-16,03.05.04.000000000 PM,370.3,121.0,33.0,423.0,3.5,68.0,630.0,3.8,4.0,105.9915309,98.0
Truck 11,9-Aug-16,03.27.11.000000000 PM,353.4,117.0,5.0,409.0,3.5,56.0,632.0,3.8,4.0,102.6792956,90.0
Truck 11,9-Aug-16,03.48.21.000000000 PM,369.4,110.0,90.0,381.0,3.5,57.0,615.0,3.8,4.0,104.5720015,92.0
Truck 11,9-Aug-16,04.10.06.000000000 PM,352.2,120.0,612.0,566.0,3.8,68.0,643.0,4.0,4.0,111.6696486,90.0
Truck 11,9-Aug-16,04.44.57.000000000 PM,392.5,95.0,3.0,364.0,3.8,68.0,624.0,4.0,4.0,115.9282369,96.0
Truck 11,9-Aug-16,05.04.59.000000000 PM,355.5,95.0,4.0,345.0,3.8,60.0,663.0,4.1,4.0,115.4550604,94.0
Truck 11,9-Aug-16,05.57.54.000000000 PM,327.0,128.0,92.0,490.0,4.0,60.0,593.0,4.1,4.0,103.6256485,95.0
Truck 11,9-Aug-16,06.21.33.000000000 PM,354.9,126.0,3.0,379.0,3.8,59.0,622.0,4.1,4.0,107.8842368,102.0
Truck 11,9-Aug-16,06.42.11.000000000 PM,327.5,135.0,109.0,423.0,4.0,57.0,628.0,4.1,4.0,106.9378839,92.0
Truck 11,9-Aug-16,07.05.39.000000000 PM,317.4,130.0,332.0,446.0,4.0,57.0,734.0,4.1,4.0,108.3574133,105.0
Truck 11,9-Aug-16,07.35.06.000000000 PM,332.0,137.0,4.0,434.0,4.0,57.0,558.0,4.0,4.0,102.2061191,92.0
Truck 11,9-Aug-16,08.35.32.000000000 PM,357.6,134.0,1027.0,166.0,0.6,58.0,602.0,4.0,5.0,98.42070726,89.0
Truck 11,9-Aug-16,09.10.02.000000000 PM,367.0,92.0,82.0,421.0,3.6,60.0,616.0,4.0,4.0,106.9378839,107.0
Truck 11,9-Aug-16,09.32.05.000000000 PM,361.9,139.0,76.0,416.0,3.6,67.0,640.0,4.0,5.0,107.4110603,114.0
Truck 11,9-Aug-16,09.55.18.000000000 PM,335.1,95.0,385.0,520.0,3.8,58.0,665.0,4.0,4.0,108.3574133,85.0
Truck 11,9-Aug-16,10.25.13.000000000 PM,342.2,104.0,2.0,443.0,3.8,108.0,627.0,4.0,4.0,102.6792956,65.0
Truck 11,9-Aug-16,10.47.29.000000000 PM,354.4,92.0,59.0,439.0,3.8,58.0,604.0,4.0,4.0,101.7329426,80.0
Truck 11,9-Aug-16,11.09.13.000000000 PM,354.7,99.0,882.0,411.0,3.2,63.0,544.0,3.3,4.0,105.5183544,61.0
Truck 11,9-Aug-16,11.43.55.000000000 PM,371.5,103.0,17.0,456.0,3.8,62.0,638.0,4.0,4.0,105.9915309,76.0
Truck 11,10-Aug-16,12.06.02.000000000 AM,312.3,128.0,52.0,487.0,3.8,55.0,593.0,4.1,4.0,100.7865896,78.0
Truck 11,10-Aug-16,12.28.50.000000000 AM,334.3,108.0,59.0,462.0,3.8,61.0,609.0,4.1,3.0,100.3134132,68.0
Truck 11,10-Aug-16,12.51.23.000000000 AM,338.6,154.0,66.0,426.0,3.3,60.0,376.0,2.2,5.0,66.24470681,61.0
Truck 11,10-Aug-16,01.10.08.000000000 AM,320.0,116.0,168.0,312.0,2.0,65.0,355.0,2.2,4.0,61.51294204,51.0
Truck 11,10-Aug-16,01.27.46.000000000 AM,330.0,140.0,126.0,360.0,2.0,60.0,366.0,2.2,3.0,62.93247147,49.0
Truck 11,10-Aug-16,01.46.00.000000000 AM,326.0,104.0,142.0,349.0,2.0,77.0,575.0,4.1,4.0,66.24470681,70.0
Truck 11,10-Aug-16,03.07.11.000000000 AM,325.4,111.0,600.0,545.0,3.8,62.0,359.0,2.2,4.0,81.38635408,78.0
Truck 11,10-Aug-16,03.36.18.000000000 AM,344.5,136.0,96.0,318.0,2.0,66.0,395.0,2.2,4.0,65.77153033,53.0
Truck 11,10-Aug-16,03.53.50.000000000 AM,384.9,138.0,136.0,340.0,1.9,59.0,396.0,2.2,4.0,68.13741272,62.0
Truck 11,10-Aug-16,04.12.21.000000000 AM,305.2,92.0,29.0,324.0,2.0,59.0,373.0,2.2,4.0,59.62023613,59.0
Truck 11,10-Aug-16,04.27.34.000000000 AM,318.6,119.0,41.0,317.0,2.0,60.0,365.0,2.2,4.0,60.09341261,52.0
Truck 11,10-Aug-16,04.43.14.000000000 AM,339.2,91.0,171.0,326.0,2.0,57.0,382.0,2.2,4.0,64.82517738,53.0
Truck 11,10-Aug-16,06.37.41.000000000 AM,353.9,155.0,535.0,401.0,2.7,64.0,958.0,6.0,5.0,153.3091786,76.0
Truck 11,10-Aug-16,07.14.21.000000000 AM,293.3,164.0,359.0,727.0,6.0,57.0,869.0,6.0,5.0,151.8896492,69.0
Truck 11,10-Aug-16,08.35.22.000000000 AM,319.5,86.0,983.0,90.0,0.0,52.0,828.0,5.7,4.0,135.3284725,61.0
Truck 11,10-Aug-16,09.10.45.000000000 AM,317.1,101.0,55.0,560.0,5.9,48.0,843.0,5.7,4.0,147.6310609,86.0
Truck 11,10-Aug-16,09.38.39.000000000 AM,311.1,104.0,845.0,565.0,5.9,54.0,819.0,5.7,4.0,150.9432962,97.0
Truck 11,10-Aug-16,10.20.04.000000000 AM,308.9,108.0,169.0,583.0,5.9,51.0,824.0,5.7,4.0,145.2651785,93.0
Truck 11,10-Aug-16,10.50.10.000000000 AM,376.0,148.0,162.0,557.0,5.9,57.0,928.0,6.0,5.0,161.3531787,105.0
Truck 11,10-Aug-16,11.22.19.000000000 AM,328.1,132.0,196.0,590.0,6.0,62.0,862.0,5.9,5.0,149.9969433,93.0
Truck 11,10-Aug-16,11.54.15.000000000 AM,354.7,139.0,193.0,575.0,6.0,57.0,883.0,6.0,5.0,157.0945904,98.0
Truck 11,10-Aug-16,12.26.16.000000000 PM,325.7,105.0,303.0,575.0,6.0,55.0,868.0,6.0,4.0,152.8360021,94.0
Truck 11,10-Aug-16,02.01.09.000000000 PM,302.8,103.0,307.0,561.0,4.1,55.0,818.0,5.7,4.0,140.5334137,99.0
Truck 11,10-Aug-16,02.33.11.000000000 PM,330.2,115.0,54.0,539.0,5.7,71.0,836.0,5.7,4.0,144.3188256,77.0
Truck 11,10-Aug-16,05.09.19.000000000 PM,318.0,108.0,195.0,87.0,0.1,54.0,848.0,5.7,4.0,127.7576489,48.0
Truck 11,10-Aug-16,05.31.46.000000000 PM,328.8,98.0,89.0,564.0,5.7,53.0,856.0,5.9,4.0,146.2115315,78.0
Truck 11,10-Aug-16,06.00.35.000000000 PM,323.2,106.0,235.0,561.0,5.9,72.0,855.0,5.9,4.0,149.9969433,85.0
Truck 11,10-Aug-16,06.32.20.000000000 PM,328.0,107.0,187.0,610.0,5.9,55.0,878.0,5.9,4.0,152.3628257,90.0
Truck 11,10-Aug-16,07.04.12.000000000 PM,323.7,105.0,192.0,605.0,5.9,62.0,847.0,5.9,4.0,148.1042374,81.0
Truck 11,10-Aug-16,07.35.40.000000000 PM,369.9,123.0,155.0,541.0,5.9,63.0,874.0,5.9,5.0,157.5677669,88.0
Truck 11,10-Aug-16,08.21.17.000000000 PM,349.4,105.0,573.0,617.0,5.9,66.0,825.0,5.4,4.0,154.7287081,92.0
Truck 11,10-Aug-16,08.59.16.000000000 PM,381.5,137.0,271.0,548.0,5.4,64.0,844.0,5.6,5.0,153.7823551,119.0
Truck 11,10-Aug-16,09.31.34.000000000 PM,328.5,99.0,190.0,650.0,5.4,63.0,649.0,5.4,4.0,124.4454135,125.0
Truck 11,10-Aug-16,10.00.14.000000000 PM,354.2,152.0,379.0,542.0,5.4,97.0,736.0,5.6,5.0,128.7040018,115.0
Truck 11,10-Aug-16,10.33.19.000000000 PM,319.4,139.0,227.0,587.0,5.4,97.0,657.0,5.6,4.0,123.972237,139.0
Truck 11,10-Aug-16,11.02.56.000000000 PM,385.2,101.0,57.0,541.0,5.4,66.0,720.0,5.4,4.0,123.972237,105.0
Truck 11,10-Aug-16,11.28.42.000000000 PM,362.9,103.0,491.0,530.0,5.2,71.0,702.0,5.6,4.0,129.6503548,124.0
Truck 11,11-Aug-16,12.01.37.000000000 AM,316.0,121.0,244.0,550.0,5.2,70.0,691.0,5.4,4.0,121.6063546,115.0
Truck 11,11-Aug-16,12.30.42.000000000 AM,361.4,90.0,192.0,571.0,5.4,55.0,696.0,5.6,4.0,121.6063546,110.0
Truck 11,11-Aug-16,12.58.30.000000000 AM,359.8,110.0,122.0,535.0,5.4,55.0,695.0,5.6,4.0,125.3917665,119.0
Truck 11,11-Aug-16,01.24.49.000000000 AM,321.7,79.0,74.0,528.0,5.4,68.0,734.0,5.6,3.0,125.8649429,121.0
Truck 11,11-Aug-16,02.27.33.000000000 AM,195.1,223.0,2779.0,734.0,4.9,1921.0,251.0,0.6,5.0,80.91317761,134.0
Truck 11,11-Aug-16,05.40.05.000000000 AM,369.7,121.0,433.0,282.0,1.1,77.0,747.0,5.4,4.0,110.7232957,107.0
Truck 11,11-Aug-16,06.08.53.000000000 AM,412.8,125.0,188.0,609.0,5.4,81.0,725.0,5.4,4.0,136.2748254,136.0
Truck 11,11-Aug-16,06.38.51.000000000 AM,371.1,98.0,88.0,496.0,5.4,62.0,691.0,5.6,4.0,130.5967077,118.0
Truck 11,11-Aug-16,07.03.45.000000000 AM,351.4,149.0,85.0,610.0,5.4,57.0,704.0,5.6,5.0,136.7480019,144.0
Truck 11,11-Aug-16,07.31.35.000000000 AM,322.1,106.0,219.0,558.0,5.4,84.0,669.0,5.6,4.0,128.7040018,124.0
Truck 11,11-Aug-16,08.21.33.000000000 AM,363.9,99.0,473.0,578.0,4.9,58.0,880.0,6.4,4.0,132.9625901,123.0
Truck 11,11-Aug-16,08.57.51.000000000 AM,350.4,117.0,127.0,589.0,5.2,57.0,710.0,5.4,4.0,118.2941193,120.0
Truck 11,11-Aug-16,09.25.37.000000000 AM,303.7,140.0,141.0,554.0,5.2,63.0,703.0,5.4,4.0,114.035531,117.0
Truck 11,11-Aug-16,09.53.23.000000000 AM,363.3,136.0,356.0,583.0,5.2,56.0,710.0,5.6,4.0,125.3917665,117.0
Truck 11,11-Aug-16,10.25.20.000000000 AM,339.7,119.0,244.0,574.0,5.2,58.0,705.0,5.4,4.0,117.3477664,113.0
Truck 11,11-Aug-16,10.54.51.000000000 AM,376.3,103.0,360.0,606.0,5.4,64.0,767.0,5.6,4.0,124.4454135,126.0
Truck 11,11-Aug-16,11.44.32.000000000 AM,352.3,110.0,233.0,114.0,0.3,60.0,913.0,5.6,4.0,105.5183544,120.0
Truck 11,13-Aug-16,08.42.44.000000000 AM,344.3,159.0,1052.0,286.0,1.7,107.0,713.0,4.9,6.0,121.6063546,106.0
Truck 11,13-Aug-16,09.22.56.000000000 AM,345.2,187.0,31.0,518.0,4.8,59.0,687.0,4.9,6.0,120.1868252,85.0
Truck 11,13-Aug-16,09.48.40.000000000 AM,379.4,184.0,6.0,462.0,4.8,59.0,695.0,4.9,6.0,120.1868252,68.0
Truck 11,13-Aug-16,10.13.03.000000000 AM,359.9,157.0,7.0,461.0,4.8,68.0,698.0,4.9,6.0,114.981884,74.0
Truck 11,13-Aug-16,10.37.11.000000000 AM,380.1,222.0,444.0,508.0,4.9,59.0,708.0,5.1,7.0,126.3381194,87.0
Truck 11,13-Aug-16,11.10.51.000000000 AM,349.1,176.0,373.0,520.0,5.1,60.0,697.0,4.9,6.0,123.0258841,94.0
Truck 11,13-Aug-16,11.42.31.000000000 AM,334.3,174.0,4.0,459.0,4.9,58.0,674.0,4.9,6.0,111.6696486,70.0
Truck 11,13-Aug-16,12.06.16.000000000 PM,348.3,171.0,78.0,457.0,4.9,58.0,668.0,4.9,6.0,114.035531,75.0
Truck 11,13-Aug-16,12.31.06.000000000 PM,348.7,162.0,5.0,445.0,4.9,58.0,678.0,4.9,6.0,113.0891781,75.0
Truck 11,13-Aug-16,01.37.14.000000000 PM,368.3,205.0,328.0,487.0,3.5,60.0,717.0,5.1,7.0,120.1868252,110.0
